Date_reported,Continent,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Infection_fatility_rate(percentage)
6/3/2023,EUROPE,3008,275517732,81,2242065,0.81
6/4/2023,EUROPE,42618,275560350,479,2242544,0.81
6/5/2023,EUROPE,16657,275577007,297,2242841,0.81
6/6/2023,EUROPE,2089,275579096,45,2242886,0.81
6/7/2023,EUROPE,4173,275583269,64,2242950,0.81
6/8/2023,EUROPE,3309,275586578,50,2243000,0.81
6/9/2023,EUROPE,3014,275589592,69,2243069,0.81
6/10/2023,EUROPE,2499,275592091,50,2243119,0.81
6/11/2023,EUROPE,35251,275627342,424,2243543,0.81
6/12/2023,EUROPE,6992,275634334,184,2243727,0.81
6/13/2023,EUROPE,1663,275635997,45,2243772,0.81
6/14/2023,EUROPE,3083,275639080,50,2243822,0.81
6/15/2023,EUROPE,2530,275641610,58,2243880,0.81
6/16/2023,EUROPE,2203,275643813,56,2243936,0.81
6/17/2023,EUROPE,1894,275645707,51,2243987,0.81
6/18/2023,EUROPE,27132,275672839,320,2244307,0.81
6/19/2023,EUROPE,8581,275681420,192,2244499,0.81
6/20/2023,EUROPE,1157,275682577,31,2244530,0.81
6/21/2023,EUROPE,2342,275684919,40,2244570,0.81
6/22/2023,EUROPE,1797,275686716,34,2244604,0.81
6/23/2023,EUROPE,2205,275688921,31,2244635,0.81
6/24/2023,EUROPE,1537,275690458,36,2244671,0.81
6/25/2023,EUROPE,21158,275711616,251,2244922,0.81
6/26/2023,EUROPE,7439,275719055,181,2245103,0.81
6/27/2023,EUROPE,1373,275720428,48,2245151,0.81
6/28/2023,EUROPE,1691,275722119,32,2245183,0.81
6/29/2023,EUROPE,1437,275723556,30,2245213,0.81
6/30/2023,EUROPE,1707,275725263,14,2245227,0.81
7/1/2023,EUROPE,1221,275726484,27,2245254,0.81
7/2/2023,EUROPE,8810,275735294,132,2245386,0.81
7/3/2023,EUROPE,5742,275741036,135,2245521,0.81
7/4/2023,EUROPE,1019,275742055,52,2245573,0.81
7/5/2023,EUROPE,1422,275743477,18,2245591,0.81
7/6/2023,EUROPE,1231,275744708,17,2245608,0.81
7/7/2023,EUROPE,1462,275746170,20,2245628,0.81
7/8/2023,EUROPE,1104,275747274,20,2245648,0.81
7/9/2023,EUROPE,5281,275752555,92,2245740,0.81
7/10/2023,EUROPE,5318,275757873,108,2245848,0.81
7/11/2023,EUROPE,1139,275759012,24,2245872,0.81
7/12/2023,EUROPE,1568,275760580,30,2245902,0.81
7/13/2023,EUROPE,1359,275761939,14,2245916,0.81
7/14/2023,EUROPE,1506,275763445,17,2245933,0.81
7/15/2023,EUROPE,1245,275764690,33,2245966,0.81
7/16/2023,EUROPE,5499,275770189,70,2246036,0.81
7/17/2023,EUROPE,4642,275774831,87,2246123,0.81
7/18/2023,EUROPE,1147,275775978,41,2246164,0.81
7/19/2023,EUROPE,1683,275777661,22,2246186,0.81
7/20/2023,EUROPE,1508,275779169,22,2246208,0.81
7/21/2023,EUROPE,1655,275780824,15,2246223,0.81
7/22/2023,EUROPE,1444,275782268,14,2246237,0.81
7/23/2023,EUROPE,6389,275788657,76,2246313,0.81
7/24/2023,EUROPE,1495,275790152,39,2246352,0.81
7/25/2023,EUROPE,4567,275794719,70,2246422,0.81
7/26/2023,EUROPE,2025,275796744,17,2246439,0.81
7/27/2023,EUROPE,1957,275798701,15,2246454,0.81
7/28/2023,EUROPE,2011,275800712,22,2246476,0.81
7/29/2023,EUROPE,1775,275802487,18,2246494,0.81
7/30/2023,EUROPE,8212,275810699,96,2246590,0.81
7/31/2023,EUROPE,2033,275812732,35,2246625,0.81
8/1/2023,EUROPE,4840,275817572,69,2246694,0.81
8/2/2023,EUROPE,2815,275820387,30,2246724,0.81
8/3/2023,EUROPE,2645,275823032,34,2246758,0.81
8/4/2023,EUROPE,2815,275825847,31,2246789,0.81
8/5/2023,EUROPE,2528,275828375,25,2246814,0.81
8/6/2023,EUROPE,10236,275838611,103,2246917,0.81
8/7/2023,EUROPE,2205,275840816,40,2246957,0.81
8/8/2023,EUROPE,5460,275846276,93,2247050,0.81
8/9/2023,EUROPE,3100,275849376,40,2247090,0.81
8/10/2023,EUROPE,2825,275852201,25,2247115,0.81
8/11/2023,EUROPE,3100,275855301,29,2247144,0.81
8/12/2023,EUROPE,2814,275858115,56,2247200,0.81
8/13/2023,EUROPE,12313,275870428,102,2247302,0.81
8/14/2023,EUROPE,3000,275873428,55,2247357,0.81
8/15/2023,EUROPE,6034,275879462,84,2247441,0.81
8/16/2023,EUROPE,3468,275882930,35,2247476,0.81
8/17/2023,EUROPE,2695,275885625,34,2247510,0.81
8/18/2023,EUROPE,4220,275889845,54,2247564,0.81
8/19/2023,EUROPE,3791,275893636,47,2247611,0.81
8/20/2023,EUROPE,15706,275909342,133,2247744,0.81
8/21/2023,EUROPE,4111,275913453,79,2247823,0.81
8/22/2023,EUROPE,7503,275920956,80,2247903,0.81
8/23/2023,EUROPE,5517,275926473,51,2247954,0.81
8/24/2023,EUROPE,5001,275931474,45,2247999,0.81
8/25/2023,EUROPE,4754,275936228,48,2248047,0.81
8/26/2023,EUROPE,4293,275940521,49,2248096,0.81
8/27/2023,EUROPE,19905,275960426,170,2248266,0.81
8/28/2023,EUROPE,4329,275964755,60,2248326,0.81
8/29/2023,EUROPE,8253,275973008,72,2248398,0.81
8/30/2023,EUROPE,6034,275979042,46,2248444,0.81
8/31/2023,EUROPE,5360,275984402,54,2248498,0.81
9/1/2023,EUROPE,5869,275990271,59,2248557,0.81
9/2/2023,EUROPE,5204,275995475,39,2248596,0.81
9/3/2023,EUROPE,23344,276018819,151,2248747,0.81
9/4/2023,EUROPE,5800,276024619,34,2248781,0.81
9/5/2023,EUROPE,11090,276035709,58,2248839,0.81
9/6/2023,EUROPE,9095,276044804,15,2248854,0.81
9/7/2023,EUROPE,7698,276052502,25,2248879,0.81
9/8/2023,EUROPE,7638,276060140,44,2248923,0.81
9/9/2023,EUROPE,7043,276067183,12,2248935,0.81
9/10/2023,EUROPE,27514,276094697,130,2249065,0.81
9/11/2023,EUROPE,7391,276102088,44,2249109,0.81
9/12/2023,EUROPE,14598,276116686,64,2249173,0.81
9/13/2023,EUROPE,12144,276128830,21,2249194,0.81
9/14/2023,EUROPE,9640,276138470,26,2249220,0.81
9/15/2023,EUROPE,9131,276147601,34,2249254,0.81
9/16/2023,EUROPE,8256,276155857,22,2249276,0.81
9/17/2023,EUROPE,33640,276189497,152,2249428,0.81
9/18/2023,EUROPE,7995,276197492,53,2249481,0.81
9/19/2023,EUROPE,19335,276216827,71,2249552,0.81
9/20/2023,EUROPE,12745,276229572,30,2249582,0.81
9/21/2023,EUROPE,10285,276239857,47,2249629,0.81
9/22/2023,EUROPE,10301,276250158,55,2249684,0.81
9/23/2023,EUROPE,9092,276259250,25,2249709,0.81
9/24/2023,EUROPE,37682,276296932,104,2249813,0.81
9/25/2023,EUROPE,9221,276306153,31,2249844,0.81
9/26/2023,EUROPE,24251,276330404,100,2249944,0.81
9/27/2023,EUROPE,12892,276343296,27,2249971,0.81
9/28/2023,EUROPE,9614,276352910,50,2250021,0.81
9/29/2023,EUROPE,1398,276354308,48,2250069,0.81
9/30/2023,EUROPE,1033,276355341,3,2250072,0.81
10/1/2023,EUROPE,545,276355886,11,2250083,0.81
10/2/2023,EUROPE,114,276356000,2,2250085,0.81
10/3/2023,EUROPE,22727,276378727,65,2250150,0.81
10/4/2023,EUROPE,0,276378727,0,2250150,0.81
10/5/2023,EUROPE,0,276378727,0,2250150,0.81
10/6/2023,EUROPE,0,276378727,0,2250150,0.81
10/7/2023,EUROPE,0,276378727,0,2250150,0.81
10/8/2023,EUROPE,0,276378727,0,2250150,0.81
10/9/2023,EUROPE,0,276378727,0,2250150,0.81
10/10/2023,EUROPE,0,276378727,0,2250150,0.81
10/11/2023,EUROPE,0,276378727,0,2250150,0.81
10/12/2023,EUROPE,0,276378727,0,2250150,0.81
