Date_reported,Continent,New_cases,Cumulative_cases,New_deaths,Cumulative_deaths,Infection_fatility_rate(percentage)
4/13/2021,SOUTHAMERICA,547960,135964003,9338,3109467,2.29
4/14/2021,SOUTHAMERICA,608729,136572732,9715,3119182,2.28
4/15/2021,SOUTHAMERICA,707636,137280368,12360,3131542,2.28
4/16/2021,SOUTHAMERICA,708359,137988727,12110,3143652,2.28
4/17/2021,SOUTHAMERICA,717080,138705807,12239,3155891,2.28
4/18/2021,SOUTHAMERICA,1333510,140039317,20055,3175946,2.27
4/19/2021,SOUTHAMERICA,707445,140746762,11390,3187336,2.26
4/20/2021,SOUTHAMERICA,639001,141385763,10199,3197535,2.26
4/21/2021,SOUTHAMERICA,678908,142064671,10832,3208367,2.26
4/22/2021,SOUTHAMERICA,783741,142848412,13078,3221445,2.26
4/23/2021,SOUTHAMERICA,800456,143648868,13209,3234654,2.25
4/24/2021,SOUTHAMERICA,762696,144411564,11865,3246519,2.25
4/25/2021,SOUTHAMERICA,1322507,145734071,20787,3267306,2.24
4/26/2021,SOUTHAMERICA,734579,146468650,12520,3279826,2.24
4/27/2021,SOUTHAMERICA,648502,147117152,10861,3290687,2.24
4/28/2021,SOUTHAMERICA,693404,147810556,11529,3302216,2.23
4/29/2021,SOUTHAMERICA,794865,148605421,14198,3316414,2.23
4/30/2021,SOUTHAMERICA,804981,149410402,13712,3330126,2.23
5/1/2021,SOUTHAMERICA,789162,150199564,13269,3343395,2.23
5/2/2021,SOUTHAMERICA,1227670,151427234,19880,3363275,2.22
5/3/2021,SOUTHAMERICA,710337,152137571,12180,3375455,2.22
5/4/2021,SOUTHAMERICA,638227,152775798,10544,3385999,2.22
5/5/2021,SOUTHAMERICA,679978,153455776,11263,3397262,2.21
5/6/2021,SOUTHAMERICA,776850,154232626,13601,3410863,2.21
5/7/2021,SOUTHAMERICA,784700,155017326,13254,3424117,2.21
5/8/2021,SOUTHAMERICA,757740,155775066,12901,3437018,2.21
5/9/2021,SOUTHAMERICA,1115615,156890681,18435,3455453,2.2
5/10/2021,SOUTHAMERICA,673256,157563937,12036,3467489,2.2
5/11/2021,SOUTHAMERICA,606626,158170563,10913,3478402,2.2
5/12/2021,SOUTHAMERICA,609708,158780271,11061,3489463,2.2
5/13/2021,SOUTHAMERICA,696387,159476658,12668,3502131,2.2
5/14/2021,SOUTHAMERICA,675375,160152033,12610,3514741,2.19
5/15/2021,SOUTHAMERICA,641614,160793647,11868,3526609,2.19
5/16/2021,SOUTHAMERICA,907705,161701352,16419,3543028,2.19
5/17/2021,SOUTHAMERICA,587645,162288997,11722,3554750,2.19
5/18/2021,SOUTHAMERICA,523587,162812584,11167,3565917,2.19
5/19/2021,SOUTHAMERICA,530560,163343144,11452,3577369,2.19
5/20/2021,SOUTHAMERICA,604363,163947507,12476,3589845,2.19
5/21/2021,SOUTHAMERICA,598213,164545720,12498,3602343,2.19
5/22/2021,SOUTHAMERICA,584289,165130009,12238,3614581,2.19
5/23/2021,SOUTHAMERICA,785156,165915165,14601,3629182,2.19
5/24/2021,SOUTHAMERICA,506606,166421771,11102,3640284,2.19
5/25/2021,SOUTHAMERICA,431795,166853566,9058,3649342,2.19
5/26/2021,SOUTHAMERICA,465512,167319078,10620,3659962,2.19
5/27/2021,SOUTHAMERICA,533870,167852948,11450,3671412,2.19
5/28/2021,SOUTHAMERICA,517963,168370911,11557,3682969,2.19
5/29/2021,SOUTHAMERICA,474737,168845648,10996,3693965,2.19
5/30/2021,SOUTHAMERICA,613150,169458798,13778,3707743,2.19
5/31/2021,SOUTHAMERICA,445539,169904337,10112,3717855,2.19
6/1/2021,SOUTHAMERICA,372083,170276420,8324,3726179,2.19
6/2/2021,SOUTHAMERICA,373703,170650123,8891,3735070,2.19
6/3/2021,SOUTHAMERICA,435391,171085514,10134,3745204,2.19
6/4/2021,SOUTHAMERICA,452914,171538428,10298,3755502,2.19
6/5/2021,SOUTHAMERICA,419026,171957454,9876,3765378,2.19
6/6/2021,SOUTHAMERICA,500667,172458121,10765,3776143,2.19
6/7/2021,SOUTHAMERICA,366184,172824305,8661,3784804,2.19
6/8/2021,SOUTHAMERICA,312784,173137089,7817,3792621,2.19
6/9/2021,SOUTHAMERICA,329130,173466219,8085,3800706,2.19
6/10/2021,SOUTHAMERICA,361780,173827999,13370,3814076,2.19
6/11/2021,SOUTHAMERICA,406961,174234960,11094,3825170,2.2
6/12/2021,SOUTHAMERICA,388893,174623853,11020,3836190,2.2
6/13/2021,SOUTHAMERICA,468772,175092625,11014,3847204,2.2
6/14/2021,SOUTHAMERICA,353742,175446367,10310,3857514,2.2
6/15/2021,SOUTHAMERICA,297387,175743754,8086,3865600,2.2
6/16/2021,SOUTHAMERICA,302338,176046092,7733,3873333,2.2
6/17/2021,SOUTHAMERICA,370546,176416638,9498,3882831,2.2
6/18/2021,SOUTHAMERICA,394855,176811493,9273,3892104,2.2
6/19/2021,SOUTHAMERICA,361432,177172925,8436,3900540,2.2
6/20/2021,SOUTHAMERICA,435777,177608702,9303,3909843,2.2
6/21/2021,SOUTHAMERICA,336598,177945300,7913,3917756,2.2
6/22/2021,SOUTHAMERICA,299072,178244372,6700,3924456,2.2
6/23/2021,SOUTHAMERICA,312672,178557044,6979,3931435,2.2
6/24/2021,SOUTHAMERICA,399620,178956664,8416,3939851,2.2
6/25/2021,SOUTHAMERICA,424111,179380775,8461,3948312,2.2
6/26/2021,SOUTHAMERICA,383060,179763835,8136,3956448,2.2
6/27/2021,SOUTHAMERICA,450787,180214622,9020,3965468,2.2
6/28/2021,SOUTHAMERICA,358979,180573601,7211,3972679,2.2
6/29/2021,SOUTHAMERICA,317042,180890643,6486,3979165,2.2
6/30/2021,SOUTHAMERICA,337586,181228229,6464,3985629,2.2
7/1/2021,SOUTHAMERICA,400229,181628458,8131,3993760,2.2
7/2/2021,SOUTHAMERICA,381811,182010269,8710,4002470,2.2
7/3/2021,SOUTHAMERICA,404859,182415128,7865,4010335,2.2
7/4/2021,SOUTHAMERICA,531178,182946306,8213,4018548,2.2
7/5/2021,SOUTHAMERICA,368796,183315102,7315,4025863,2.2
7/6/2021,SOUTHAMERICA,334604,183649706,6577,4032440,2.2
7/7/2021,SOUTHAMERICA,370994,184020700,7071,4039511,2.2
7/8/2021,SOUTHAMERICA,448280,184468980,8240,4047751,2.19
7/9/2021,SOUTHAMERICA,446774,184915754,7986,4055737,2.19
7/10/2021,SOUTHAMERICA,593691,185509445,8228,4063965,2.19
7/11/2021,SOUTHAMERICA,687319,186196764,8474,4072439,2.19
7/12/2021,SOUTHAMERICA,405754,186602518,7562,4080001,2.19
7/13/2021,SOUTHAMERICA,377182,186979700,7678,4087679,2.19
7/14/2021,SOUTHAMERICA,434126,187413826,7298,4094977,2.18
7/15/2021,SOUTHAMERICA,488228,187902054,8028,4103005,2.18
7/16/2021,SOUTHAMERICA,510875,188412929,8316,4111321,2.18
7/17/2021,SOUTHAMERICA,505172,188918101,8095,4119416,2.18
7/18/2021,SOUTHAMERICA,834765,189752866,8500,4127916,2.18
7/19/2021,SOUTHAMERICA,419388,190172254,7458,4135374,2.17
7/20/2021,SOUTHAMERICA,402210,190574464,7005,4142379,2.17
7/21/2021,SOUTHAMERICA,443182,191017646,19811,4162190,2.18
7/22/2021,SOUTHAMERICA,466424,191484070,8181,4170371,2.18
7/23/2021,SOUTHAMERICA,492516,191976586,8502,4178873,2.18
7/24/2021,SOUTHAMERICA,503336,192479922,8703,4187576,2.18
7/25/2021,SOUTHAMERICA,963171,193443093,9192,4196768,2.17
7/26/2021,SOUTHAMERICA,445410,193888503,8380,4205148,2.17
7/27/2021,SOUTHAMERICA,430588,194319091,8602,4213750,2.17
7/28/2021,SOUTHAMERICA,524205,194843296,8344,4222094,2.17
7/29/2021,SOUTHAMERICA,577849,195421145,9636,4231730,2.17
7/30/2021,SOUTHAMERICA,585521,196006666,9455,4241185,2.16
7/31/2021,SOUTHAMERICA,568214,196574880,9182,4250367,2.16
8/1/2021,SOUTHAMERICA,940004,197514884,9935,4260302,2.16
8/2/2021,SOUTHAMERICA,490516,198005400,8340,4268642,2.16
8/3/2021,SOUTHAMERICA,474568,198479968,8820,4277462,2.16
8/4/2021,SOUTHAMERICA,561551,199041519,8917,4286379,2.15
8/5/2021,SOUTHAMERICA,603443,199644962,9602,4295981,2.15
8/6/2021,SOUTHAMERICA,659193,200304155,10111,4306092,2.15
8/7/2021,SOUTHAMERICA,615142,200919297,9737,4315829,2.15
8/8/2021,SOUTHAMERICA,948472,201867769,10906,4326735,2.14
8/9/2021,SOUTHAMERICA,541998,202409767,9371,4336106,2.14
8/10/2021,SOUTHAMERICA,498217,202907984,8508,4344614,2.14
8/11/2021,SOUTHAMERICA,554298,203462282,8726,4353340,2.14
8/12/2021,SOUTHAMERICA,625720,204088002,9912,4363252,2.14
8/13/2021,SOUTHAMERICA,643810,204731812,9730,4372982,2.14
8/14/2021,SOUTHAMERICA,643736,205375548,9573,4382555,2.13
8/15/2021,SOUTHAMERICA,946186,206321734,11172,4393727,2.13
8/16/2021,SOUTHAMERICA,540219,206861953,9501,4403228,2.13
8/17/2021,SOUTHAMERICA,509256,207371209,8106,4411334,2.13
8/18/2021,SOUTHAMERICA,571375,207942584,8755,4420089,2.13
8/19/2021,SOUTHAMERICA,668283,208610867,10329,4430418,2.12
8/20/2021,SOUTHAMERICA,659347,209270214,10359,4440777,2.12
8/21/2021,SOUTHAMERICA,637438,209907652,9837,4450614,2.12
8/22/2021,SOUTHAMERICA,935043,210842695,11827,4462441,2.12
8/23/2021,SOUTHAMERICA,521384,211364079,9417,4471858,2.12
8/24/2021,SOUTHAMERICA,510031,211874110,8084,4479942,2.11
8/25/2021,SOUTHAMERICA,575442,212449552,9335,4489277,2.11
8/26/2021,SOUTHAMERICA,648347,213097899,10336,4499613,2.11
8/27/2021,SOUTHAMERICA,642458,213740357,9561,4509174,2.11
8/28/2021,SOUTHAMERICA,651868,214392225,9613,4518787,2.11
8/29/2021,SOUTHAMERICA,928416,215320641,11816,4530603,2.1
8/30/2021,SOUTHAMERICA,524852,215845493,8568,4539171,2.1
8/31/2021,SOUTHAMERICA,475763,216321256,8765,4547936,2.1
9/1/2021,SOUTHAMERICA,540151,216861407,8350,4556286,2.1
9/2/2021,SOUTHAMERICA,621485,217482892,9423,4565709,2.1
9/3/2021,SOUTHAMERICA,632177,218115069,9554,4575263,2.1
9/4/2021,SOUTHAMERICA,612122,218727191,9235,4584498,2.1
9/5/2021,SOUTHAMERICA,861799,219588990,11485,4595983,2.09
9/6/2021,SOUTHAMERICA,490771,220079761,8747,4604730,2.09
9/7/2021,SOUTHAMERICA,462110,220541871,7737,4612467,2.09
9/8/2021,SOUTHAMERICA,499652,221041523,7884,4620351,2.09
9/9/2021,SOUTHAMERICA,504677,221546200,7936,4628287,2.09
9/10/2021,SOUTHAMERICA,539228,222085428,8022,4636309,2.09
9/11/2021,SOUTHAMERICA,571520,222656948,8960,4645269,2.09
9/12/2021,SOUTHAMERICA,771871,223428819,10982,4656251,2.08
9/13/2021,SOUTHAMERICA,453300,223882119,8407,4664658,2.08
9/14/2021,SOUTHAMERICA,429637,224311756,6828,4671486,2.08
9/15/2021,SOUTHAMERICA,465117,224776873,7200,4678686,2.08
9/16/2021,SOUTHAMERICA,516457,225293330,8866,4687552,2.08
9/17/2021,SOUTHAMERICA,504554,225797884,9024,4696576,2.08
9/18/2021,SOUTHAMERICA,525509,226323393,7943,4704519,2.08
9/19/2021,SOUTHAMERICA,715136,227038529,10696,4715215,2.08
9/20/2021,SOUTHAMERICA,549772,227588301,7472,4722687,2.08
9/21/2021,SOUTHAMERICA,389569,227977870,6009,4728696,2.07
9/22/2021,SOUTHAMERICA,419467,228397337,6977,4735673,2.07
9/23/2021,SOUTHAMERICA,460646,228857983,8013,4743686,2.07
9/24/2021,SOUTHAMERICA,486788,229344771,7739,4751425,2.07
9/25/2021,SOUTHAMERICA,467331,229812102,7456,4758881,2.07
9/26/2021,SOUTHAMERICA,662244,230474346,10170,4769051,2.07
9/27/2021,SOUTHAMERICA,370110,230844456,6185,4775236,2.07
9/28/2021,SOUTHAMERICA,339882,231184338,6067,4781303,2.07
9/29/2021,SOUTHAMERICA,408210,231592548,6987,4788290,2.07
9/30/2021,SOUTHAMERICA,429472,232022020,7694,4795984,2.07
10/1/2021,SOUTHAMERICA,433237,232455257,7444,4803428,2.07
10/2/2021,SOUTHAMERICA,433693,232888950,6861,4810289,2.07
10/3/2021,SOUTHAMERICA,642179,233531129,9953,4820242,2.06
10/4/2021,SOUTHAMERICA,331036,233862165,5537,4825779,2.06
10/5/2021,SOUTHAMERICA,318944,234181109,4880,4830659,2.06
10/6/2021,SOUTHAMERICA,385749,234566858,5762,4836421,2.06
10/7/2021,SOUTHAMERICA,412778,234979636,7184,4843605,2.06
10/8/2021,SOUTHAMERICA,419354,235398990,7055,4850660,2.06
10/9/2021,SOUTHAMERICA,398927,235797917,6492,4857152,2.06
10/10/2021,SOUTHAMERICA,658352,236456269,10550,4867702,2.06
10/11/2021,SOUTHAMERICA,318643,236774912,5043,4872745,2.06
10/12/2021,SOUTHAMERICA,308930,237083842,5212,4877957,2.06
10/13/2021,SOUTHAMERICA,371855,237455697,5549,4883506,2.06
10/14/2021,SOUTHAMERICA,388178,237843875,6498,4890004,2.06
10/15/2021,SOUTHAMERICA,387743,238231618,6413,4896417,2.06
10/16/2021,SOUTHAMERICA,396701,238628319,6127,4902544,2.05
10/17/2021,SOUTHAMERICA,686261,239314580,10554,4913098,2.05
10/18/2021,SOUTHAMERICA,311129,239625709,5166,4918264,2.05
10/19/2021,SOUTHAMERICA,305737,239931446,4656,4922920,2.05
10/20/2021,SOUTHAMERICA,379580,240311026,6616,4929536,2.05
10/21/2021,SOUTHAMERICA,397718,240708744,6527,4936063,2.05
10/22/2021,SOUTHAMERICA,397439,241106183,6525,4942588,2.05
10/23/2021,SOUTHAMERICA,390590,241496773,6281,4948869,2.05
10/24/2021,SOUTHAMERICA,798877,242295650,13055,4961924,2.05
10/25/2021,SOUTHAMERICA,292538,242588188,5141,4967065,2.05
10/26/2021,SOUTHAMERICA,276384,242864572,4624,4971689,2.05
10/27/2021,SOUTHAMERICA,389234,243253806,6006,4977695,2.05
10/28/2021,SOUTHAMERICA,416547,243670353,7594,4985289,2.05
10/29/2021,SOUTHAMERICA,403466,244073819,6969,4992258,2.05
10/30/2021,SOUTHAMERICA,425047,244498866,6444,4998702,2.04
10/31/2021,SOUTHAMERICA,891913,245390779,13647,5012349,2.04
11/1/2021,SOUTHAMERICA,289220,245679999,4726,5017075,2.04
11/2/2021,SOUTHAMERICA,280650,245960649,4529,5021604,2.04
11/3/2021,SOUTHAMERICA,404916,246365565,5884,5027488,2.04
11/4/2021,SOUTHAMERICA,387060,246752625,6460,5033948,2.04
11/5/2021,SOUTHAMERICA,398236,247150861,6057,5040005,2.04
11/6/2021,SOUTHAMERICA,394427,247545288,6135,5046140,2.04
11/7/2021,SOUTHAMERICA,977793,248523081,14941,5061081,2.04
11/8/2021,SOUTHAMERICA,297871,248820952,4819,5065900,2.04
11/9/2021,SOUTHAMERICA,296621,249117573,4488,5070388,2.04
11/10/2021,SOUTHAMERICA,442489,249560062,6017,5076405,2.03
11/11/2021,SOUTHAMERICA,418317,249978379,6423,5082828,2.03
11/12/2021,SOUTHAMERICA,416300,250394679,6199,5089027,2.03
11/13/2021,SOUTHAMERICA,378808,250773487,5880,5094907,2.03
11/14/2021,SOUTHAMERICA,1169328,251942815,16122,5111029,2.03
11/15/2021,SOUTHAMERICA,342853,252285668,5323,5116352,2.03
11/16/2021,SOUTHAMERICA,303759,252589427,4456,5120808,2.03
11/17/2021,SOUTHAMERICA,475923,253065350,6189,5126997,2.03
11/18/2021,SOUTHAMERICA,439333,253504683,6573,5133570,2.03
11/19/2021,SOUTHAMERICA,446410,253951093,6864,5140434,2.02
11/20/2021,SOUTHAMERICA,458349,254409442,8585,5149019,2.02
11/21/2021,SOUTHAMERICA,1328436,255737878,16014,5165033,2.02
11/22/2021,SOUTHAMERICA,331785,256069663,4749,5169782,2.02
11/23/2021,SOUTHAMERICA,320427,256390090,4650,5174432,2.02
11/24/2021,SOUTHAMERICA,525763,256915853,6198,5180630,2.02
11/25/2021,SOUTHAMERICA,460836,257376689,6678,5187308,2.02
11/26/2021,SOUTHAMERICA,475656,257852345,6461,5193769,2.01
11/27/2021,SOUTHAMERICA,406491,258258836,5198,5198967,2.01
11/28/2021,SOUTHAMERICA,1410151,259668987,15115,5214082,2.01
11/29/2021,SOUTHAMERICA,336723,260005710,4644,5218726,2.01
11/30/2021,SOUTHAMERICA,340049,260345759,4588,5223314,2.01
12/1/2021,SOUTHAMERICA,451063,260796822,6465,5229779,2.01
12/2/2021,SOUTHAMERICA,488112,261284934,6638,5236417,2
12/3/2021,SOUTHAMERICA,498594,261783528,6762,5243179,2
12/4/2021,SOUTHAMERICA,489547,262273075,6034,5249213,2
12/5/2021,SOUTHAMERICA,1565778,263838853,17371,5266584,2
12/6/2021,SOUTHAMERICA,345715,264184568,4764,5271348,2
12/7/2021,SOUTHAMERICA,339450,264524018,4563,5275911,1.99
12/8/2021,SOUTHAMERICA,537732,265061750,5800,5281711,1.99
12/9/2021,SOUTHAMERICA,486983,265548733,6500,5288211,1.99
12/10/2021,SOUTHAMERICA,481707,266030440,6361,5294572,1.99
12/11/2021,SOUTHAMERICA,472140,266502580,5605,5300177,1.99
12/12/2021,SOUTHAMERICA,1519138,268021718,14570,5314747,1.98
12/13/2021,SOUTHAMERICA,358656,268380374,4360,5319107,1.98
12/14/2021,SOUTHAMERICA,352759,268733133,4485,5323592,1.98
12/15/2021,SOUTHAMERICA,562131,269295264,5676,5329268,1.98
12/16/2021,SOUTHAMERICA,523616,269818880,6316,5335584,1.98
12/17/2021,SOUTHAMERICA,555527,270374407,6509,5342093,1.98
12/18/2021,SOUTHAMERICA,551632,270926039,5177,5347270,1.97
12/19/2021,SOUTHAMERICA,1639867,272565906,13038,5360308,1.97
12/20/2021,SOUTHAMERICA,405206,272971112,4038,5364346,1.97
12/21/2021,SOUTHAMERICA,436707,273407819,4520,5368866,1.96
12/22/2021,SOUTHAMERICA,700664,274108483,5964,5374830,1.96
12/23/2021,SOUTHAMERICA,683603,274792086,6519,5381349,1.96
12/24/2021,SOUTHAMERICA,736155,275528241,6094,5387443,1.96
12/25/2021,SOUTHAMERICA,755700,276283941,6942,5394385,1.95
12/26/2021,SOUTHAMERICA,2233049,278516990,10722,5405107,1.94
12/27/2021,SOUTHAMERICA,458517,278975507,3635,5408742,1.94
12/28/2021,SOUTHAMERICA,667649,279643156,3951,5412693,1.94
12/29/2021,SOUTHAMERICA,1145229,280788385,5998,5418691,1.93
12/30/2021,SOUTHAMERICA,1130067,281918452,6604,5425295,1.92
12/31/2021,SOUTHAMERICA,1325685,283244137,5705,5431000,1.92
1/1/2022,SOUTHAMERICA,1409847,284653984,5119,5436119,1.91
1/2/2022,SOUTHAMERICA,4183495,288837479,9885,5446004,1.89
1/3/2022,SOUTHAMERICA,891954,289729433,3533,5449537,1.88
1/4/2022,SOUTHAMERICA,1159295,290888728,3751,5453288,1.87
1/5/2022,SOUTHAMERICA,1985597,292874325,6000,5459288,1.86
1/6/2022,SOUTHAMERICA,2014257,294888582,7015,5466303,1.85
1/7/2022,SOUTHAMERICA,1996950,296885532,5909,5472212,1.84
1/8/2022,SOUTHAMERICA,1968579,298854111,6009,5478221,1.83
1/9/2022,SOUTHAMERICA,6412931,305267042,11745,5489966,1.8
1/10/2022,SOUTHAMERICA,1623682,306890724,4275,5494241,1.79
1/11/2022,SOUTHAMERICA,1630850,308521574,4941,5499182,1.78
1/12/2022,SOUTHAMERICA,2756504,311278078,6629,5505811,1.77
1/13/2022,SOUTHAMERICA,2375135,313653213,8251,5514062,1.76
1/14/2022,SOUTHAMERICA,2478058,316131271,6940,5521002,1.75
1/15/2022,SOUTHAMERICA,2476037,318607308,6636,5527638,1.73
1/16/2022,SOUTHAMERICA,7179894,325787202,13230,5540868,1.7
1/17/2022,SOUTHAMERICA,1900000,327687202,6063,5546931,1.69
1/18/2022,SOUTHAMERICA,1799752,329486954,5331,5552262,1.69
1/19/2022,SOUTHAMERICA,2843400,332330354,6500,5558762,1.67
1/20/2022,SOUTHAMERICA,2843233,335173587,7963,5566725,1.66
1/21/2022,SOUTHAMERICA,2900380,338073967,8890,5575615,1.65
1/22/2022,SOUTHAMERICA,2797508,340871475,8073,5583688,1.64
1/23/2022,SOUTHAMERICA,8330768,349202243,15711,5599399,1.6
1/24/2022,SOUTHAMERICA,2072177,351274420,5971,5605370,1.6
1/25/2022,SOUTHAMERICA,2043841,353318261,6508,5611878,1.59
1/26/2022,SOUTHAMERICA,2995629,356313890,8516,5620394,1.58
1/27/2022,SOUTHAMERICA,2597490,358911380,9481,5629875,1.57
1/28/2022,SOUTHAMERICA,2642088,361553468,9684,5639559,1.56
1/29/2022,SOUTHAMERICA,2574780,364128248,9207,5648766,1.55
1/30/2022,SOUTHAMERICA,8371790,372500038,17443,5666209,1.52
1/31/2022,SOUTHAMERICA,1914365,374414403,7760,5673969,1.52
2/1/2022,SOUTHAMERICA,1735436,376149839,7032,5681001,1.51
2/2/2022,SOUTHAMERICA,2444630,378594469,10171,5691172,1.5
2/3/2022,SOUTHAMERICA,2284034,380878503,11367,5702539,1.5
2/4/2022,SOUTHAMERICA,2170874,383049377,10521,5713060,1.49
2/5/2022,SOUTHAMERICA,2232513,385281890,9927,5722987,1.49
2/6/2022,SOUTHAMERICA,7064082,392345972,18376,5741363,1.46
2/7/2022,SOUTHAMERICA,1579298,393925270,8101,5749464,1.46
2/8/2022,SOUTHAMERICA,1465821,395391091,7401,5756865,1.46
2/9/2022,SOUTHAMERICA,1930045,397321136,10378,5767243,1.45
2/10/2022,SOUTHAMERICA,1892197,399213333,11630,5778873,1.45
2/11/2022,SOUTHAMERICA,1786526,400999859,10401,5789274,1.44
2/12/2022,SOUTHAMERICA,1645001,402644860,9493,5798767,1.44
2/13/2022,SOUTHAMERICA,5440308,408085168,18334,5817101,1.43
2/14/2022,SOUTHAMERICA,1252000,409337168,6934,5824035,1.42
2/15/2022,SOUTHAMERICA,1221663,410558831,6588,5830623,1.42
2/16/2022,SOUTHAMERICA,1517448,412076279,9343,5839966,1.42
2/17/2022,SOUTHAMERICA,1510583,413586862,10070,5850036,1.41
2/18/2022,SOUTHAMERICA,1473375,415060237,10067,5860103,1.41
2/19/2022,SOUTHAMERICA,1376559,416436796,8998,5869101,1.41
2/20/2022,SOUTHAMERICA,4239711,420676507,17023,5886124,1.4
2/21/2022,SOUTHAMERICA,1048516,421725023,6188,5892312,1.4
2/22/2022,SOUTHAMERICA,1117843,422842866,6208,5898520,1.39
2/23/2022,SOUTHAMERICA,1250113,424092979,6940,5905460,1.39
2/24/2022,SOUTHAMERICA,1306692,425399671,9407,5914867,1.39
2/25/2022,SOUTHAMERICA,1263671,426663342,8608,5923475,1.39
2/26/2022,SOUTHAMERICA,1153826,427817168,8372,5931847,1.39
2/27/2022,SOUTHAMERICA,3371493,431188661,13085,5944932,1.38
2/28/2022,SOUTHAMERICA,974452,432163113,6604,5951536,1.38
3/1/2022,SOUTHAMERICA,958185,433121298,5341,5956877,1.38
3/2/2022,SOUTHAMERICA,1093863,434215161,7212,5964089,1.37
3/3/2022,SOUTHAMERICA,1144263,435359424,6657,5970746,1.37
3/4/2022,SOUTHAMERICA,1072131,436431555,7757,5978503,1.37
3/5/2022,SOUTHAMERICA,1060584,437492139,6235,5984738,1.37
3/6/2022,SOUTHAMERICA,3478715,440970854,11433,5996171,1.36
3/7/2022,SOUTHAMERICA,816111,441786965,4701,6000872,1.36
3/8/2022,SOUTHAMERICA,995070,442782035,4583,6005455,1.36
3/9/2022,SOUTHAMERICA,1090625,443872660,5740,6011195,1.35
3/10/2022,SOUTHAMERICA,1062526,444935186,6066,6017261,1.35
3/11/2022,SOUTHAMERICA,1138145,446073331,6516,6023777,1.35
3/12/2022,SOUTHAMERICA,1084542,447157873,5586,6029363,1.35
3/13/2022,SOUTHAMERICA,3935765,451093638,9991,6039354,1.34
3/14/2022,SOUTHAMERICA,891657,451985295,4131,6043485,1.34
3/15/2022,SOUTHAMERICA,973856,452959151,3569,6047054,1.34
3/16/2022,SOUTHAMERICA,1348394,454307545,1401,6048455,1.33
3/17/2022,SOUTHAMERICA,1126890,455434435,5257,6053712,1.33
3/18/2022,SOUTHAMERICA,1094841,456529276,5208,6058920,1.33
3/19/2022,SOUTHAMERICA,1007425,457536701,4830,6063750,1.33
3/20/2022,SOUTHAMERICA,4087063,461623764,8910,6072660,1.32
3/21/2022,SOUTHAMERICA,850551,462474315,3591,6076251,1.31
3/22/2022,SOUTHAMERICA,971663,463445978,14296,6090547,1.31
3/23/2022,SOUTHAMERICA,1040565,464486543,4086,6094633,1.31
3/24/2022,SOUTHAMERICA,993639,465480182,4274,6098907,1.31
3/25/2022,SOUTHAMERICA,972703,466452885,4309,6103216,1.31
3/26/2022,SOUTHAMERICA,903572,467356457,7809,6111025,1.31
3/27/2022,SOUTHAMERICA,4210252,471566709,7669,6118694,1.3
3/28/2022,SOUTHAMERICA,751568,472318277,2734,6121428,1.3
3/29/2022,SOUTHAMERICA,880458,473198735,2745,6124173,1.29
3/30/2022,SOUTHAMERICA,884392,474083127,3614,6127787,1.29
3/31/2022,SOUTHAMERICA,826399,474909526,3605,6131392,1.29
4/1/2022,SOUTHAMERICA,802681,475712207,3899,6135291,1.29
4/2/2022,SOUTHAMERICA,717798,476430005,3253,6138544,1.29
4/3/2022,SOUTHAMERICA,3697791,480127796,6704,6145248,1.28
4/4/2022,SOUTHAMERICA,589289,480717085,2251,6147499,1.28
4/5/2022,SOUTHAMERICA,622674,481339759,2332,6149831,1.28
4/6/2022,SOUTHAMERICA,668120,482007879,2622,6152453,1.28
4/7/2022,SOUTHAMERICA,659897,482667776,2947,6155400,1.28
4/8/2022,SOUTHAMERICA,619839,483287615,3247,6158647,1.27
4/9/2022,SOUTHAMERICA,561530,483849145,2910,6161557,1.27
4/10/2022,SOUTHAMERICA,3097992,486947137,6337,6167894,1.27
4/11/2022,SOUTHAMERICA,506924,487454061,2094,6169988,1.27
4/12/2022,SOUTHAMERICA,476992,487931053,1754,6171742,1.26
4/13/2022,SOUTHAMERICA,547186,488478239,2342,6174084,1.26
4/14/2022,SOUTHAMERICA,440005,488918244,2677,6176761,1.26
4/15/2022,SOUTHAMERICA,529025,489447269,2493,6179254,1.26
4/16/2022,SOUTHAMERICA,444856,489892125,2497,6181751,1.26
4/17/2022,SOUTHAMERICA,2517213,492409338,5205,6186956,1.26
4/18/2022,SOUTHAMERICA,362046,492771384,1725,6188681,1.26
4/19/2022,SOUTHAMERICA,317916,493089300,1422,6190103,1.26
4/20/2022,SOUTHAMERICA,376729,493466029,1940,6192043,1.25
4/21/2022,SOUTHAMERICA,471745,493937774,2228,6194271,1.25
4/22/2022,SOUTHAMERICA,466035,494403809,2391,6196662,1.25
4/23/2022,SOUTHAMERICA,393331,494797140,2260,6198922,1.25
4/24/2022,SOUTHAMERICA,2183714,496980854,4792,6203714,1.25
4/25/2022,SOUTHAMERICA,309535,497290389,1478,6205192,1.25
4/26/2022,SOUTHAMERICA,283457,497573846,2712,6207904,1.25
4/27/2022,SOUTHAMERICA,341241,497915087,1577,6209481,1.25
4/28/2022,SOUTHAMERICA,421098,498336185,2058,6211539,1.25
4/29/2022,SOUTHAMERICA,380958,498717143,2181,6213720,1.25
4/30/2022,SOUTHAMERICA,330761,499047904,1632,6215352,1.25
5/1/2022,SOUTHAMERICA,1840912,500888816,4593,6219945,1.24
5/2/2022,SOUTHAMERICA,260282,501149098,1401,6221346,1.24
